관리기관명,경로당명,소재지,연락처,위도,경도
부산진구,연지한신타워경로당,부산광역시 부산진구 성지로61번길 29(연지동),051-818-6722,35.17572681,129.0530766
부산진구,세동한신아파트경로당,부산광역시 부산진구 새싹로 183(연지동),051-806-3979,35.17178406,129.0489367
부산진구,연지자이1차아파트경로당,부산광역시 부산진구 동평로183번길 67 (연지동),051-805-0818,35.1704728,129.0484292
부산진구,연지자이2차아파트경로당,부산광역시 부산진구 초연로 11 (연지동),051-805-3088,35.17383402,129.0483619
부산진구,화인아파트경로당,부산광역시 부산진구 동평로291번길 30,051-913-8168,35.17303405,129.0597464
부산진구,영선회경로당,부산광역시 부산진구 동평로183번길 50(연지동),051-816-2286,35.1691108,129.0492698
부산진구,하나로경로당,부산광역시 부산진구 성지로18번길 7-5(연지동),070-7390-0280,35.17257502,129.0558901
부산진구,연지경로당,부산광역시 부산진구 연지로37번길 21 (연지동),051-802-4915,35.17290566,129.0531546
부산진구,연지경동아파트경로당,부산광역시 부산진구 초연로21번길 102,051-808-8223,35.16889653,129.0469721
부산진구,연지할머니경로당,부산광역시 부산진구 성지로 31번길 4-14(초읍동),051-802-6884,35.1734232,129.0542543
부산진구,반도아파트경로당,부산광역시 부산진구 성지로93번길 30(초읍동),051-804-3120,35.17769443,129.0515595
부산진구,삼환아파트경로당,부산광역시 부산진구 성지곡로 67 (초읍동),051-808-6977,35.18781536,129.0481802
부산진구,선경성지곡아파트경로당,부산광역시 부산진구 새싹로 221 (초읍동),051-937-9479,35.17722041,129.0472426
부산진구,초읍한신아파트경로당,부산광역시 부산진구 월드컵대로 449 (초읍동),051-816-3698,35.18332102,129.0521173
부산진구,초읍우신그린피아아파트경로당,부산광역시 부산진구 성지로114번길 68(초읍동),051-816-3647,35.181144,129.0551933
부산진구,상록수부인경로당,부산광역시 부산진구 초읍천로55번길 38(초읍동),051-819-2271,35.17733614,129.0451189
부산진구,성지곡학수경로당,부산광역시 부산진구 새싹로 295(초읍동),051-817-9936,35.18250474,129.046693
부산진구,초연경로당,부산광역시 부산진구 성지로51번길 53(초읍동),051-818-8011,35.17700891,129.0528733
부산진구,원당골경로당,부산광역시 부산진구 성지로74번나길 49(초읍동),051-802-5655,35.17921495,129.0576249
부산진구,초읍제일경로당,"부산광역시 부산진구 성지로143번길 9, 2층(초읍동)",051-819-4474,35.18108446,129.0489123
부산진구,초읍제일할머니경로당,"부산광역시 부산진구 성지로143번길 9, 1층(초읍동)",051-807-1535,35.18108446,129.0489123
부산진구,초읍노인정,부산광역시 부산진구 초읍천로43번길 14(초읍동),051-819-1579,35.17645412,129.0462264
부산진구,장수정경로당,부산광역시 부산진구 초읍동 181-1,051-803-9058,35.181419,129.052155
부산진구,행복경로당,"부산광역시 부산진구 성지곡로33번길 22-6, 102호(초읍동, 한울파크하임)",051-808-7171,35.18624602,129.0475284
부산진구,다정경로당,"부산광역시 부산진구 성지곡로33번길 22-6, 101호(초읍동, 한울파크하임)",051-808-7171,35.18624602,129.0475284
부산진구,대원칸타빌멤버스노인정,"부산광역시 부산진구 거제대로 26, 105동(양정동)",051-853-0456,35.17156839,129.0686012
부산진구,양정현대1차아파트노인정,부산광역시 부산진구 동평로 352(양정동),051-868-9288,35.17421197,129.0630378
부산진구,양정현대1차노인회(남),부산광역시 부산진구 동평로 352(양정동),051-851-2581,35.17421197,129.0630378
부산진구,현대2차아파트경로당,부산광역시 부산진구 거제대로 37(양정동),051-866-0333,35.17075529,129.0664574
부산진구,양정현대2차할머니경로당,부산광역시 부산진구 거제대로 37(양정동),051-866-0333,35.17075529,129.0664574
부산진구,익수경로당,부산광역시 부산진구 범양로79번길 40(양정동),051-866-9294,35.17275861,129.0624275
부산진구,대림할머니경로당,부산광역시 부산진구 범양로79번길 40(양정동),051-904-5556,35.17275861,129.0624275
부산진구,성우경로당,"부산광역시 부산진구 양성로59번길 14, 102호 (양정동, 성우황토빌라8차)",051-868-1441,35.17108515,129.0634544
부산진구,황령경로당,부산광역시 부산진구 양지로17번길 39(양정동),051-865-0094,35.17037693,129.0710863
부산진구,양지경로당,부산광역시 부산진구 양지로17번길 39(양정동),051-862-7416,35.17037693,129.0710863
부산진구,정화경로당,부산광역시 부산진구 범양로117번길 24(양정동),051-863-4252,35.17363639,129.0644288
부산진구,화산경로당,부산광역시 부산진구 범양로117번길 24(양정동),051-864-0233,35.17363639,129.0644288
부산진구,진남경로당,부산광역시 부산진구 중앙대로928번길 56(양정동),051-852-3649,35.17079133,129.0731273
부산진구,제일경로당,부산광역시 부산진구 양지로17번길 76 (양정동),051-868-0333,35.17159833,129.0723893
부산진구,한나경로당,부산광역시 부산진구 양지로17번길 76(양정동),051-864-1646,35.17159833,129.0723893
부산진구,양전경로당,부산광역시 부산진구 양지로 32-11 (양정동),070-7390-3387,35.16742,129.070575
부산진구,갤러리움노인정,부산광역시 부산진구 중앙대로969번길 11,051-866-0971,35.175918,129.072814
부산진구,양정2동경로당,부산광역시 부산진구 양정로77번길 17,051-866-4756,35.171832,129.078111
부산진구,양정제2경로당,부산광역시 부산진구 양정로 41-4,051-863-3650,35.170371,129.075315
부산진구,양연경로당,부산광역시 부산진구 양연로16번길 26-1,051-852-0177,35.174046,129.077891
부산진구,협성부녀경로당,부산광역시 부산진구 전포2동 진남로356번길 51,051-803-6005,35.158085,129.072417
부산진구,한라비발디아파트경로당,부산광역시 부산진구 전포대로 156,051-816-7709,35.150528,129.066241
부산진구,청우경로당,부산광역시 부산진구 진남로 344-1,051-809-1202,35.155683,129.072114
부산진구,동백부인경로당,부산광역시 부산진구 서전로68번길 43-1,051-816-3481,35.155665,129.072104
부산진구,본동경로당,부산광역시 부산진구 서전로68번길 43-1,051-803-2604,35.155665,129.072104
부산진구,일심경로당,부산광역시 부산진구 개금본동로23번길 55,051-805-3583,35.157594,129.022064
부산진구,송죽부인경로당,부산광역시 부산진구 진남로 344-1 (전포동),051-819-4214,35.155673,129.072114
부산진구,영운경로당,부산광역시 부산진구 진남로362번길 30,051-816-3688,35.15765581,129.0710003
부산진구,성북경로당,부산광역시 부산진구 서전로68번길 127-7,051-818-2993,35.15197995,129.0676114
부산진구,화목경로당,부산광역시 부산진구 백양대로357번길 117,051-803-7064,35.153907,129.019158
부산진구,영생경로당,부산광역시 부산진구 전포대로186번길 21,051-807-4996,35.15316838,129.0667489
부산진구,근화경로당,부산광역시 부산진구 봉수로15번길 78,051-818-7180,35.153673,129.071297
부산진구,영하경로당,부산광역시 부산진구 봉수로15번길 78,051-806-6417,35.153673,129.071297
부산진구,삼정경로당,부산광역시 부산진구 황령대로74번길 15,051-808-3428,35.149015,129.0675397
부산진구,영우경로당,부산광역시 부산진구 봉수로 31,051-803-0296,35.15143605,129.0710175
부산진구,전포부녀경로당,부산광역시 부산진구 전포3동 504-381,051-809-6341,35.14865,129.068696
부산진구,칠우경로당,부산광역시 부산진구 전포3동 364-42,051-819-9288,35.151039,129.067236
부산진구,황령경로당,부산광역시 부산진구 양정1동 355-42,051-816-8430,35.170359,129.071178
부산진구,황령부녀경로당,부산광역시 부산진구 양정1동 355-42,051-802-2632,35.170359,129.071178
부산진구,삼우경로당,부산광역시 부산진구 진남로 311-2,051-819-4549,35.153031,129.072111
부산진구,황전경로당,부산광역시 부산진구 진남로 311-2,051-816-6999,35.153031,129.072111
부산진구,밭개마을경로당,부산광역시 부산진구 진남로 306번길 17-1 (전포동),,35.155249,129.064368
부산진구,산림경로당,부산광역시 부산진구 진남로 404 (전포동),051-818-4486,35.160926,129.070689
부산진구,서면롯데캐슬스카이경로당,부산광역시 부산진구 전포대로275번길 20,051-818-4555,35.16203595,129.064944
부산진구,양정메트로하이츠아파트경로당,부산광역시 부산진구 진남로 477,051-809-0025,35.16717265,129.0691714
부산진구,한신아파트노인정,부산광역시 부산진구 전포대로 294,051-808-8551,35.16282137,129.0668532
부산진구,화신거화아파트경로당,부산광역시 부산진구 진남로 388,051-816-1129,35.15948212,129.0713975
부산진구,화신아파트경로당,부산광역시 부산진구 진남로356번길 90,051-809-0416,35.159783,129.07189
부산진구,전포LH아파트경로당,부산광역시 부산진구 중앙대로 862,051-803-7739,35.16673742,129.0674203
부산진구,감로부녀경로당,부산광역시 전포대로 276번가길 30-15 (전포동),051-817-5638,35.162995,129.068503
부산진구,대동경로당,부산광역시 부산진구 동성로112번길 22,051-803-2564,35.16080026,129.0670792
부산진구,대동할머니경로당,부산광역시 부산진구 동성로112번길 22,051-808-4853,35.16080026,129.0670792
부산진구,보성경로당,부산광역시 부산진구 진남로376번길 9 (전포동),051-817-7190,35.15847,129.071323
부산진구,부흥노인정,부산광역시 부산진구 진남로373번길 55-5,051-807-8628,35.159228,129.068686
부산진구,청산경로당,부산광역시 부산진구 진남로 398-1,,35.16036162,129.0708163
부산진구,동산경로당,부산광역시 부산진구 진남로 472,051-816-8026,35.16621001,129.069982
부산진구,성전경로당,부산광역시 부산진구 동성로112번길 113,051-803-5423,35.16486526,129.0671104
부산진구,동원아파트경로당,"부산광역시 부산진구 동평로181번길 29-17, 201호",051-816-8399,35.16773202,129.0474768
부산진구,메리움아파트경로당,부산광역시 부산진구 신천대로 246,051-818-5702,35.16380778,129.0509609
부산진구,백양정노인정,부산광역시 부산진구 신천대로 279,051-818-9553,35.16678171,129.0500003
부산진구,쌍용스윗닷홈스카이경로당,부산광역시 부산진구 시민공원로 11,051-819-1232,35.16345809,129.0507478
부산진구,성암아파트경로당,부산광역시 부산진구 시민공원로19번길 38,051-807-3966,35.16519801,129.0517582
부산진구,일성인포아파트경로당,부산광역시 부산진구 신천대로 252,051-809-9223,35.164526,129.050995
부산진구,타워베르빌경로당,부산광역시 부산진구 시민공원로19번길 65,051-913-5800,35.16596263,129.0509009
부산진구,쌍용스윗닷홈파크경로당,부산광역시 부산진구 신천대로220번길 31,051-805-9892,35.16142494,129.0513254
부산진구,서면동문굿모닝힐아파트경로당,부산광역시 부산진구 신천대로220번길 65,051-807-7801,35.16173394,129.0531075
부산진구,서면동일파크스위트1차경로당,부산광역시 부산진구 동평로150번길 14,051-808-0941,35.16562168,129.0455178
부산진구,서면동일파크스위트2차경로당,부산광역시 부산진구 동평로 128,051-816-3321,35.16493894,129.04316
부산진구,서면동일파크스위트3차경로당,부산광역시 부산진구 부암동 동평로 162,,35.165623,129.047084
부산진구,복지할머니경로당,부산광역시 부산진구 동평로171번길20-1,051-819-0156,35.166049,129.046949
부산진구,부암백양경로당,부산광역시 부산진구 백양관문로 7,051-809-0750,35.159857,129.029377
부산진구,부암한빛경로당,부산광역시 부산진구 동평로131번길 42,051-807-3352,35.167615,129.044966
부산진구,장미경로당,부산광역시 부산진구 신천대로216번길 28-1,051-804-7521,35.16064811,129.0515129
부산진구,부암본동경로당,부산광역시 부산진구 신천대로241번길 39,051-816-4751,35.16307127,129.0485805
부산진구,부암경로당,부산광역시 부산진구 가야대로747번다길 20,051-803-0933,35.15919359,129.0518893
부산진구,부암새마을경로당,부산광역시 부산진구 신천대로 269,051-804-7990,35.16593401,129.0500443
부산진구,일동미라주아파트경로당,부산광역시 부산진구 동평로 218,051-802-0735,35.16901977,129.0517745
부산진구,당감뜨란채노인회,부산광역시 부산진구 백양산로 57,051-804-2062,35.17493179,129.0299054
부산진구,백양산쌍용경로당,부산광역시 부산진구 백양산로 70,051-805-0172,35.17572773,129.0327588
