"자치단체코드(신고지역)","인허가번호","서비스ID","데이터갱신구분","데이터갱신일자","서비스ID명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","병상수","보조종업원수","사무실면적","세탁실면적","시설관리자수","약국영업면적","영양사수","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(X)","좌표정보(Y)","최종수정일자","업태구분명","전화번호","간호사수","간호조무사수","건물층수","구급차일반","구급차특수","구조사수","급식시설면적","기타인원수","기타종업원수","모유수유실면적","목욕실면적","미화원수","영유아실면적","영유아정원수","완화의료담당부서명","완화의료지정형태","욕실면적","의료기관종별명","의료유사업종별명","의료인수","임산부실면적","임산부정원수","입원실수","자격증소유자수","조리원화장실면적","종업원수","지상층수","지정일자","지정취소일자","지하층수","진료과목내용","진료과목내용명","총면적","총인원","최초지정일자","취사부수","판매점영업면적","허가병상수"
"3290000","PHMA120103290024041100039","01_01_02_P","I","2018-08-31 23:59:59.0","-","다빈한의원","614873","부산광역시 부산진구 초읍동 203번지 2호","-","부산광역시 부산진구 성지로 112 (초읍동)","20100907","0","-","-","-","-","-","-","20110314","-","-","-","03","폐업","386917.81052300000","189004.58251500000","20110314142954","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","174.78","-","-","-","0","-"
"3290000","PHMA119823290024041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","손지식의원","614842","부산광역시 부산진구 부전동 19번지 2,3층","47250","부산광역시 부산진구 중앙대로 799, 2,3층 (부전동)","19821008","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387979.74802100000","187163.20195300000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3290000","PHMA119833290024041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","황호영의원","614845","부산광역시 부산진구 부전2동 194번지 6호","614845","부산광역시 부산진구 중앙대로 690 (부전동)","19830129","3","-","-","-","-","-","-","20150514","-","-","-","03","폐업","387660.85821100000","186152.34021000000","20150514133112","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","3","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3290000","PHMA119833290024041100002","01_01_02_P","I","2018-08-31 23:59:59.0","-","배철의원","614849","부산광역시 부산진구 부전동 424번지 37호","47258","부산광역시 부산진구 가야대로 747 (부전동)","19830307","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387092.09809800000","186554.57507500000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","285.91","-","-","-","0","-"
"3290000","PHMA119833290024041100004","01_01_02_P","I","2018-08-31 23:59:59.0","-","삼성정형외과의원","614844","부산광역시 부산진구 부전1동 139번지 3호","47245","부산광역시 부산진구 서전로 1 (부전동)","19830316","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387709.32206200000","186568.46628200000","20170905183848","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","100.58","-","-","-","0","-"
"3290000","PHMA119833290024041100005","01_01_02_P","I","2018-08-31 23:59:59.0","-","이원우내과의원","-","부산광역시 부산진구 당감4동 305-56","-","-","19830319","0","-","-","-","-","-","-","20100423","-","-","-","03","폐업","-","-","20120814104541","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","122.99","-","-","-","0","-"
"3290000","PHMA119833290024041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","청원치과의원","-","부산광역시 부산진구 양정1동 369-12","47213","부산광역시 부산진구 중앙대로 925 (양정동)","19830414","0","-","-","-","-","-","-","-","-","-","-","13","영업중","388650.91763000000","188223.30675400000","20170905183848","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3290000","PHMA120023290024041100007","01_01_02_P","I","2018-08-31 23:59:59.0","-","휴영상의학과의원","614102","부산광역시 부산진구 당감동 975번지 굿모닝 메디칼센터(4층)","47261","부산광역시 부산진구 가야대로 713, 4층 (당감동, 굿모닝메디컬센터)","20020228","0","-","-","-","-","-","-","20170927","-","-","-","03","폐업","386750.21697500000","186502.56430100000","20180427160243","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","684.33","-","-","-","0","-"
"3290000","PHMA119983290024041100021","01_01_02_P","I","2018-08-31 23:59:59.0","-","청솔마취통증의학과의원","614030","부산광역시 부산진구 부전동 397번지 58호","47256","부산광역시 부산진구 서면문화로 8, 301호 (부전동, 목원빌딩)","19981212","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387510.11272300000","186637.77942700000","20170905183850","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","3","-","-","0","-","-","-","-","-","-","-","-","-","311.79","-","-","-","0","-"
"3290000","PHMA119993290024041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","박성영의원","614030","부산광역시 부산진구 부전동 486번지 27호","-","부산광역시 부산진구 가야대로 785 (부전동)","19990106","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387475.89454600000","186570.41830700000","20170905183850","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","236.18","-","-","-","0","-"
"3290000","PHMA119993290024041100002","01_01_02_P","I","2018-08-31 23:59:59.0","-","미드림이피부과의원","614813","부산광역시 부산진구 개금1동 184번지 10호","47324","부산광역시 부산진구 가야대로 486 (개금동)","19990317","0","-","-","-","-","-","-","-","-","-","-","13","영업중","384545.28666600000","185923.80143300000","20170905183850","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","135","-","-","-","0","-"
"3290000","PHMA120123290024041100026","01_01_02_P","I","2018-08-31 23:59:59.0","-","화접몽한의원","614032","부산광역시 부산진구 부전동 517번지 42호","47287","부산광역시 부산진구 서면로 47, 4층 (부전동, 인창빌딩)","20120514","0","-","-","-","-","-","-","20161226","-","-","-","03","폐업","387488.74793100000","186222.43591000000","20161226160443","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","261.67","-","-","-","0","-"
"3290000","PHMA120123290024041100027","01_01_02_P","I","2018-08-31 23:59:59.0","-","제우스남성의원","614849","부산광역시 부산진구 부전1동 486번지 9호","47257","부산광역시 부산진구 가야대로 781-1 (부전동)","20120521","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387442.33223200000","186564.26460800000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","181.97","-","-","-","0","-"
"3290000","PHMA120123290024041100028","01_01_02_P","I","2018-08-31 23:59:59.0","-","다산미즈한의원","614847","부산광역시 부산진구 부전동 502번지 25호 4층","47285","부산광역시 부산진구 가야대로784번길 27, 4층 (부전동)","20120522","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387469.08379100000","186367.69504000000","20180308102946","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","153.2","-","-","-","0","-"
"3290000","PHMA120123290024041100029","01_01_02_P","I","2018-08-31 23:59:59.0","-","박용수이비인후과의원","614826","부산광역시 부산진구 범천동 719번지 29호","614826","부산광역시 부산진구 범일로 135 (범천동)","20120530","0","-","-","-","-","-","-","20130801","-","-","-","03","폐업","387643.86390200000","184809.06906100000","20130801140551","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","55.35","-","-","-","0","-"
"3290000","PHMA120123290024041100030","01_01_02_P","I","2018-08-31 23:59:59.0","-","서면엘레슈의원","614849","부산광역시 부산진구 부전1동 397번지 58호","47256","부산광역시 부산진구 서면문화로 8 (부전동)","20120529","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387510.11272300000","186637.77942700000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","185.7","-","-","-","0","-"
"3290000","PHMA120123290024041100031","01_01_02_P","I","2018-08-31 23:59:59.0","-","수정치과의원","614873","부산광역시 부산진구 초읍동 215번지 17호","47116","부산광역시 부산진구 성지로 78, 2층 (초읍동)","20120604","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387129.22430600000","188727.07471600000","20170905183853","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","140","-","-","-","0","-"
"3290000","PHMA120123290024041100032","01_01_02_P","I","2018-08-31 23:59:59.0","-","이광덕한의원","614111","부산광역시 부산진구 개금동 171번지 56호","47324","부산광역시 부산진구 가야대로 484 (개금동)","20120604","0","-","-","-","-","-","-","-","-","-","-","13","영업중","384518.17147700000","185934.31138900000","20180103135715","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","94.22","-","-","-","0","-"
"3290000","PHMA120123290024041100033","01_01_02_P","I","2018-08-31 23:59:59.0","-","미안의원","614847","부산광역시 부산진구 부전동 256번지 3호 3층","47286","부산광역시 부산진구 서면로 64, 3층 (부전동, 청석빌딩)","20120619","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387532.45864300000","186392.67372900000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","354.07","-","-","-","0","-"
"3290000","PHMA120113290024041100040","01_01_02_P","I","2018-08-31 23:59:59.0","-","가로세로 한의원","614847","부산광역시 부산진구 부전2동 490번지 12호 2층","-","부산광역시 부산진구 서면로 71 (부전동,2층)","20110803","0","-","-","-","-","-","-","20120228","-","-","-","03","폐업","387483.54062500000","186467.21456100000","20120228094755","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","157.62","-","-","-","0","-"
"3290000","PHMA119933290024041100002","01_01_02_P","I","2018-08-31 23:59:59.0","-","전치과의원","-","부산광역시 부산진구 부전2동 187-12","47295","부산광역시 부산진구 중앙대로680번가길 25 (부전동)","19930430","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387779.20941200000","186188.77320200000","20170905183849","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3290000","PHMA119933290024041100003","01_01_02_P","I","2018-08-31 23:59:59.0","-","김상연치과의원","-","부산광역시 부산진구 초읍동 273-23","47104","부산광역시 부산진구 새싹로 241 (초읍동)","19930430","0","-","-","-","-","-","-","-","-","-","-","13","영업중","386559.80994600000","188723.50052600000","20170905183849","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3290000","PHMA119933290024041100004","01_01_02_P","I","2018-08-31 23:59:59.0","-","나라한의원","-","부산광역시 부산진구 부전1동 485-16","-","-","19930430","0","-","-","-","-","-","-","20121107","-","-","-","03","폐업","-","-","20121107160439","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-"
"3290000","PHMA120013290024041100035","01_01_02_P","I","2018-08-31 23:59:59.0","-","서면메디칼온의원","614849","부산광역시 부산진구 부전1동 485번지 9호","614849","부산광역시 부산진구 가야대로 767 (부전동)","20011112","0","-","-","-","-","-","-","20120121","-","-","-","03","폐업","387295.35127500000","186563.88187800000","20120814093629","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","462.07","-","-","-","0","-"
"3290000","PHMA120013290024041100036","01_01_02_P","I","2018-08-31 23:59:59.0","-","메디칼산부인과의원","614031","부산광역시 부산진구 부전동 485번지 6호","47257","부산광역시 부산진구 가야대로 767-1, 13층 (부전동, 원광메디칼)","20011112","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387308.10131100000","186559.50781600000","20170905183851","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","109","-","-","-","0","-"
"3290000","PHMA120013290024041100037","01_01_02_P","I","2018-08-31 23:59:59.0","-","정수상흉부외과의원","614031","부산광역시 부산진구 부전동 397번지 58호","47256","부산광역시 부산진구 서면문화로 8, 7층 (부전동, 목원빌딩)","20011116","1","-","-","-","-","-","-","20171230","-","-","-","03","폐업","387510.11272300000","186637.77942700000","20171229102801","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","1","-","-","-","-","-","-","-","-","-","141.9","-","-","-","0","-"
"3290000","PHMA120013290024041100038","01_01_02_P","I","2018-08-31 23:59:59.0","-","해독청혈 은백한의원","-","부산광역시 부산진구 부전동 426번지 19호","47258","부산광역시 부산진구 가야대로 749, 지하1, 지상2층 (부전동)","20011124","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387112.30492100000","186545.57725400000","20180501141248","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","158.68","-","-","-","0","-"
