"자치단체코드(신고지역)","인허가번호","서비스id","데이터갱신구분","데이터갱신일자","서비스id명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(x)","좌표정보(y)","최종수정일자","업태구분명","전화번호","가열기수","기공용레스수","기공용모터수","기공용컴프레서수","다른 겸업 여부","동공거리측정기수","렌즈절단기수","샌드기수","서베이어수","수리대상 의료기기의 유형","시력표수","아세틸렌수","안경세척기수","영업규모","원심주조기수","전기로수","정점굴절계기수","조제용연마기수","진공매몰기수","진동기수","초음파청소기수","총규모","총면적","측정의자수","치과용프레스수","트리머수","포셀린로수","표본렌즈수","핀덱스수"
"3320000","PHMG120213320045047000046","01_02_03_P","U","2022-04-06 02:40:00.0","의료기기판매(임대)업","퀸즈헬스케어의료기","-","부산광역시 북구 구포동 ****-** 수정빌딩","46641","부산광역시 북구 시랑로 **, 수정빌딩 지하*층 (구포동)","20200902","-","-","-","-","영업/정상","영업중","382633.228452307","190599.135111119","20220404113400","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3260000","PHMG120213260022047000014","01_02_03_P","U","2022-04-06 02:40:00.0","의료기기판매(임대)업","세븐일레븐 부산고신대원룸점","-","부산광역시 서구 암남동 **-**","49268","부산광역시 서구 성산길 ** (암남동)","20210507","20220404","-","-","-","폐업","폐업","383614.818965938","177526.837808941","20220404094650","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3280000","PHMB220213280023082200001","01_02_01_P","U","2022-04-06 02:40:00.0","안경업","으뜸왔다안경원","-","부산광역시 영도구 봉래동2가 34","49035","부산광역시 영도구 절영로13번길 45, 1층 (봉래동2가)","20210104","20220401","-","-","-","폐업","폐업","386197.937173844","178938.706642732","20220404103109","-","051-465-2120","0","-","-","-","-","1","0","-","-","-","1","-","0","-","-","-","1","0","-","-","-","-","131.11","0","-","-","-","0","-"
"3260000","PHMG120213260022047000014","01_02_03_P","U","2022-04-06 02:40:00.0","의료기기판매(임대)업","세븐일레븐 부산고신대원룸점","-","부산광역시 서구 암남동 **-**","49268","부산광역시 서구 성산길 ** (암남동)","20210507","20220404","-","-","-","폐업","폐업","383614.818965938","177526.837808941","20220404094650","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3390000","PHMG120223390023047000091","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","미니스톱 괘법센텀점","-","부산광역시 사상구 괘법동 ***-* 사상센텀아파트","46962","부산광역시 사상구 광장로**번길 **, *층 (괘법동, 사상센텀아파트)","20220404","-","-","-","-","영업/정상","영업중","380302.843494417","186917.304832239","20220404095217","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3390000","PHMG120223390023047000092","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","미니스톱 감전낙동점","-","부산광역시 사상구 감전동 ***-**","47029","부산광역시 사상구 낙동대로***번길 **, *층 (감전동)","20220404","-","-","-","-","영업/정상","영업중","379635.655463424","184396.614762903","20220404095228","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3310000","PHMG120223310024047000090","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","미래씨엔비","-","부산광역시 남구 용호동 *** 더블유","48515","부산광역시 남구 분포로 ***, 상가동 지하*층 B***호 (용호동, 더블유)","20220401","-","-","-","-","영업/정상","영업중","392495.046847798","183633.944535074","20220404160825","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000124","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","탐스메디칼","-","부산광역시 사하구 하단동 **** 가락타운*·*단지","49429","부산광역시 사하구 하신중앙로 ***, ***동 ***호 (하단동, 가락타운*·*단지)","20220401","-","-","-","-","영업/정상","영업중","378592.907593612","179817.73255814","20220404091234","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3300000","PHMG120223300024047000100","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","씨엠랩 헬스케어","-","부산광역시 동래구 온천동 ***-** 금강아트빌","47707","부산광역시 동래구 금강로**번길 **, ***호 (온천동, 금강아트빌)","20200924","-","-","-","-","영업/정상","영업중","388875.873732776","192686.457028822","20220404175249","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3400000","PHMG120223400013047000076","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","HC메디칼","-","부산광역시 기장군 정관읍 매학리 ***-**","46015","부산광역시 기장군 정관읍 정관*로 **, *층 ***호","20220404","-","-","-","-","영업/정상","영업중","398065.799370034","204718.966111877","20220404155423","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3390000","PHMG120223390023047000089","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","미니스톱 부산학감점","-","부산광역시 사상구 감전동 ***-** 대림아트빌라","46984","부산광역시 사상구 학감대로***번길 **, 상가동 *층 ***호 (감전동, 대림아트빌라)","20220404","-","-","-","-","영업/정상","영업중","381150.498165958","185820.238631997","20220404095152","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3390000","PHMG120223390023047000090","01_02_03_P","I","2022-04-06 00:22:34.0","의료기기판매(임대)업","미니스톱 부산괘법점","-","부산광역시 사상구 괘법동 ***-*","46971","부산광역시 사상구 광장로 **, *층 (괘법동)","20220404","-","-","-","-","영업/정상","영업중","380353.544324649","186554.308697974","20220404095205","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3350000","PHMG120223350024047000066","01_02_03_P","U","2022-04-04 02:40:00.0","의료기기판매(임대)업","이마트24부산대행복","-","부산광역시 금정구 장전동 ***-**","46288","부산광역시 금정구 금강로 ***-*, *층 (장전동)","20220215","20220401","-","-","-","폐업","폐업","389758.125653933","194572.633972275","20220402085402","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3350000","PHMG320223350024047400003","01_02_02_P","I","2022-04-04 00:22:33.0","의료기기수리업","(주)효원메디콤","-","-","46215","부산광역시 금정구 금단로 141, 효원메디콤 1층 (남산동)","20220401","-","-","-","-","영업/정상","영업중","390348.781822981","197842.734346458","20220402083324","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMG120223290024047000161","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","㈜에치와이 부암점","-","부산광역시 부산진구 부전동 ***-**","47254","부산광역시 부산진구 새싹로**번길 **-**, *층 (부전동)","20220331","-","-","-","-","영업/정상","영업중","387574.46384278","186458.985327189","20220401151133","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3300000","PHMG120223300024047000099","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","씨유 동래온천점","-","부산광역시 동래구 온천동 ***-**","47712","부산광역시 동래구 금강공원로 **-*(온천동)","20220401","-","-","-","-","영업/정상","영업중","389407.829153568","193052.222038802","20220401180219","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3300000","PHMG120223300024047000098","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","씨유 사직KCC점","-","부산광역시 동래구 사직동 **** 사직KCC스위첸","47861","부산광역시 동래구 사직북로 **, **호 (사직동, 사직KCC스위첸)","20220401","-","-","-","-","영업/정상","영업중","387224.564445411","190898.969281116","20220401180205","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3360000","PHMG120223360024047000079","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","에치와이명지점","-","부산광역시 강서구 명지동 ****-*","46773","부산광역시 강서구 명지국제*로***번길 **-*, *층 (명지동)","20220401","-","-","-","-","영업/정상","영업중","375480.360652461","179854.608030975","20220401112907","-","051-202-6931","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3360000","PHMG120223360024047000080","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","제일물산","-","부산광역시 강서구 대저*동 ****","46723","부산광역시 강서구 공항로***번길 **-**(대저*동)","20220401","-","-","-","-","영업/정상","영업중","377352.946193799","184631.505766586","20220401113126","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3390000","PHMG120223390023047000088","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","부산한마음사회적협동조합","-","부산광역시 사상구 괘법동 ***-**","46974","부산광역시 사상구 새벽로***번길 **, *층 (괘법동)","20220401","-","-","-","-","영업/정상","영업중","380869.770203082","186224.087826006","20220401112754","-","051-912-0700","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3300000","PHMG120223300024047000096","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","길메디칼","-","부산광역시 동래구 안락동 ***-*","47791","부산광역시 동래구 명안로**번길 **, *층 (안락동)","20220401","-","-","-","-","영업/정상","영업중","391748.080652874","190765.930608592","20220401180005","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3300000","PHMG120223300024047000097","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","리리팜 부산","-","부산광역시 동래구 복천동 ***-*","47802","부산광역시 동래구 복천로 *, *층 *호 (복천동)","20220401","-","-","-","-","영업/정상","영업중","389935.258410551","191582.658738514","20220401180036","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMG120223290024047000163","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","㈜에치와이 가야점","-","부산광역시 부산진구 가야동 ***-*","47382","부산광역시 부산진구 엄광로 ***, *층 (가야동)","20220331","-","-","-","-","영업/정상","영업중","384803.509786622","185091.867231108","20220401151239","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMG120223290024047000162","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","㈜에치와이 연지점","-","부산광역시 부산진구 연지동 ***-*","47134","부산광역시 부산진구 동평로***번길 *, *층 (연지동)","20220331","-","-","-","-","영업/정상","영업중","386922.633608293","187630.02782893","20220401151221","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMG120223290024047000164","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","㈜에치와이 범일점","-","부산광역시 부산진구 범천동 ***-*","47359","부산광역시 부산진구 범일로***번길 **, *층 (범천동)","20220331","-","-","-","-","영업/정상","영업중","387532.437702147","184644.567353604","20220401151258","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMG120223290024047000165","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","㈜에치와이 서면점","-","부산광역시 부산진구 전포동 ***-**","47304","부산광역시 부산진구 동성로**번길 **, *층 (전포동)","20220331","-","-","-","-","영업/정상","영업중","388247.920759395","185944.597521365","20220401151315","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3320000","PHMG120223320045047000082","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","스쿨하이","-","부산광역시 북구 만덕동 ***-**","46560","부산광역시 북구 만덕*로 **, *층 ***호 (만덕동)","20220331","-","-","-","-","영업/정상","영업중","384914.377397197","192436.857639105","20220401090718","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3290000","PHMG120223290024047000161","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","㈜에치와이 부암점","-","부산광역시 부산진구 부전동 ***-**","47254","부산광역시 부산진구 새싹로**번길 **-**, *층 (부전동)","20220331","-","-","-","-","영업/정상","영업중","387574.46384278","186458.985327189","20220401151133","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3300000","PHMG120223300024047000099","01_02_03_P","I","2022-04-03 00:22:34.0","의료기기판매(임대)업","씨유 동래온천점","-","부산광역시 동래구 온천동 ***-**","47712","부산광역시 동래구 금강공원로 **-*(온천동)","20220401","-","-","-","-","영업/정상","영업중","389407.829153568","193052.222038802","20220401180219","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
